prediction_time,predicted_load
14/1/2024 2:00,32.7822380066
14/1/2024 3:00,32.8206291199
14/1/2024 4:00,32.8749122620
14/1/2024 5:00,32.9416084290
14/1/2024 6:00,33.0166854858
14/1/2024 7:00,33.0941543579
14/1/2024 8:00,33.1682891846
14/1/2024 9:00,33.2322502136
14/1/2024 10:00,33.2801933289
14/1/2024 11:00,33.3073616028
14/1/2024 12:00,33.3104209900
14/1/2024 13:00,33.2885055542
14/1/2024 14:00,33.2428588867
14/1/2024 15:00,33.1766967773
14/1/2024 16:00,33.0949935913
14/1/2024 17:00,33.0036163330
14/1/2024 18:00,32.9096908569
14/1/2024 19:00,32.8190116882
14/1/2024 20:00,32.7371673584
14/1/2024 21:00,32.6680412292
14/1/2024 22:00,32.6144371033
14/1/2024 23:00,32.5786895752
15/1/2024 0:00,32.9581451416
15/1/2024 1:00,32.9622154236
15/1/2024 2:00,32.9894142151
15/1/2024 3:00,33.0389251709
15/1/2024 4:00,33.1080513000
15/1/2024 5:00,33.1933364868
15/1/2024 6:00,33.2891311646
15/1/2024 7:00,33.3884849548
15/1/2024 8:00,33.4832687378
15/1/2024 9:00,33.5658149719
15/1/2024 10:00,33.6281204224
15/1/2024 11:00,33.6642341614
15/1/2024 12:00,33.6699676514
15/1/2024 13:00,33.6447982788
15/1/2024 14:00,33.5895652771
15/1/2024 15:00,33.5082283020
15/1/2024 16:00,33.4075202942
15/1/2024 17:00,33.2948341370
15/1/2024 18:00,33.1784896851
15/1/2024 19:00,33.0667648315
15/1/2024 20:00,32.9660873413
15/1/2024 21:00,32.8814086914
15/1/2024 22:00,32.8168983459
15/1/2024 23:00,32.7739562988
16/1/2024 0:00,32.8625564575
16/1/2024 1:00,32.8643875122
16/1/2024 2:00,32.8865165710
16/1/2024 3:00,32.9272193909
16/1/2024 4:00,32.9848098755
16/1/2024 5:00,33.0553359985
16/1/2024 6:00,33.1341781616
16/1/2024 7:00,33.2160186768
16/1/2024 8:00,33.2941780090
16/1/2024 9:00,33.3613052368
16/1/2024 10:00,33.4121398926
16/1/2024 11:00,33.4406700134
16/1/2024 12:00,33.4443969727
16/1/2024 13:00,33.4216423035
16/1/2024 14:00,33.3741340637
16/1/2024 15:00,33.3049468994
16/1/2024 16:00,33.2195091248
16/1/2024 17:00,33.1239662170
16/1/2024 18:00,33.0253067017
16/1/2024 19:00,32.9300651550
16/1/2024 20:00,32.8439292908
16/1/2024 21:00,32.7713356018
16/1/2024 22:00,32.7152404785
16/1/2024 23:00,32.6774787903
17/1/2024 0:00,32.8747406006
17/1/2024 1:00,32.8769683838
17/1/2024 2:00,32.8993606567
17/1/2024 3:00,32.9410400391
17/1/2024 4:00,32.9995155334
17/1/2024 5:00,33.0713081360
17/1/2024 6:00,33.1520805359
17/1/2024 7:00,33.2355537415
17/1/2024 8:00,33.3150100708
17/1/2024 9:00,33.3839874268
17/1/2024 10:00,33.4355773926
17/1/2024 11:00,33.4648933411
17/1/2024 12:00,33.4686126709
17/1/2024 13:00,33.4457817078
17/1/2024 14:00,33.3975639343
17/1/2024 15:00,33.3272590637
17/1/2024 16:00,33.2404327393
17/1/2024 17:00,33.1434326172
17/1/2024 18:00,33.0431137085
17/1/2024 19:00,32.9464263916
17/1/2024 20:00,32.8587799072
17/1/2024 21:00,32.7852439880
17/1/2024 22:00,32.7284965515
17/1/2024 23:00,32.6900520325
18/1/2024 0:00,33.0276908875
18/1/2024 1:00,33.0327682495
18/1/2024 2:00,33.0636367798
18/1/2024 3:00,33.1189727783
18/1/2024 4:00,33.1962966919
18/1/2024 5:00,33.2910766602
18/1/2024 6:00,33.3980369568
18/1/2024 7:00,33.5090675354
18/1/2024 8:00,33.6153602600
18/1/2024 9:00,33.7075958252
18/1/2024 10:00,33.7775611877
18/1/2024 11:00,33.8186950684
18/1/2024 12:00,33.8263320923
18/1/2024 13:00,33.7993774414
18/1/2024 14:00,33.7389030457
18/1/2024 15:00,33.6497688293
18/1/2024 16:00,33.5391654968
18/1/2024 17:00,33.4150924683
18/1/2024 18:00,33.2873687744
18/1/2024 19:00,33.1643829346
18/1/2024 20:00,33.0542602539
18/1/2024 21:00,32.9619178772
18/1/2024 22:00,32.8917312622
18/1/2024 23:00,32.8453178406
19/1/2024 0:00,33.0074501038
19/1/2024 1:00,33.0120239258
19/1/2024 2:00,33.0420112610
19/1/2024 3:00,33.0951499939
19/1/2024 4:00,33.1692085266
19/1/2024 5:00,33.2603569031
19/1/2024 6:00,33.3630065918
19/1/2024 7:00,33.4690170288
19/1/2024 8:00,33.5711212158
19/1/2024 9:00,33.6597442627
19/1/2024 10:00,33.7270965576
19/1/2024 11:00,33.7659912109
19/1/2024 12:00,33.7730522156
19/1/2024 13:00,33.7465972900
19/1/2024 14:00,33.6881561279
19/1/2024 15:00,33.6021385193
19/1/2024 16:00,33.4954185486
19/1/2024 17:00,33.3757591248
19/1/2024 18:00,33.2526397705
19/1/2024 19:00,33.1341781616
19/1/2024 20:00,33.0276527405
19/1/2024 21:00,32.9382743835
19/1/2024 22:00,32.8702621460
19/1/2024 23:00,32.8252182007
20/1/2024 0:00,33.0690879822
20/1/2024 1:00,33.0750312805
20/1/2024 2:00,33.1078033447
20/1/2024 3:00,33.1665763855
20/1/2024 4:00,33.2487297058
20/1/2024 5:00,33.3495483398
20/1/2024 6:00,33.4627075195
20/1/2024 7:00,33.5801506042
20/1/2024 8:00,33.6932792664
20/1/2024 9:00,33.7916221619
20/1/2024 10:00,33.8662910461
20/1/2024 11:00,33.9104232788
20/1/2024 12:00,33.9192695618
20/1/2024 13:00,33.8911628723
20/1/2024 14:00,33.8276023865
20/1/2024 15:00,33.7338180542
20/1/2024 16:00,33.6171646118
20/1/2024 17:00,33.4864616394
20/1/2024 18:00,33.3519287109
20/1/2024 19:00,33.2226448059
20/1/2024 20:00,33.1067008972
20/1/2024 21:00,33.0098838806
20/1/2024 22:00,32.9363708496
20/1/2024 23:00,32.8881225586
21/1/2024 0:00,32.8791809082
21/1/2024 1:00,32.8811111450
21/1/2024 2:00,32.9034042358
21/1/2024 3:00,32.9441757202
21/1/2024 4:00,33.0014038086
21/1/2024 5:00,33.0720252991
21/1/2024 6:00,33.1510581970
21/1/2024 7:00,33.2326278687
21/1/2024 8:00,33.3103675842
21/1/2024 9:00,33.3774948120
21/1/2024 10:00,33.4279594421
21/1/2024 11:00,33.4565315247
21/1/2024 12:00,33.4601860046
21/1/2024 13:00,33.4374885559
21/1/2024 14:00,33.3902397156
21/1/2024 15:00,33.3212356567
21/1/2024 16:00,33.2361412048
21/1/2024 17:00,33.1410255432
21/1/2024 18:00,33.0428962708
21/1/2024 19:00,32.9480552673
21/1/2024 20:00,32.8620719910
21/1/2024 21:00,32.7894630432
21/1/2024 22:00,32.7336044312
21/1/2024 23:00,32.6958160400
22/1/2024 0:00,32.8163032532
22/1/2024 1:00,32.8157005310
22/1/2024 2:00,32.8307723999
22/1/2024 3:00,32.8603401184
22/1/2024 4:00,32.9021759033
22/1/2024 5:00,32.9536705017
22/1/2024 6:00,33.0111274719
22/1/2024 7:00,33.0705451965
22/1/2024 8:00,33.1262969971
22/1/2024 9:00,33.1742515564
22/1/2024 10:00,33.2093849182
22/1/2024 11:00,33.2283821106
22/1/2024 12:00,33.2285652161
22/1/2024 13:00,33.2096481323
22/1/2024 14:00,33.1721229553
22/1/2024 15:00,33.1186676025
22/1/2024 16:00,33.0528068542
22/1/2024 17:00,32.9794273376
22/1/2024 18:00,32.9034461975
22/1/2024 19:00,32.8293876648
22/1/2024 20:00,32.7616882324
22/1/2024 21:00,32.7038421631
22/1/2024 22:00,32.6585235596
22/1/2024 23:00,32.6274299622
23/1/2024 0:00,32.5133895874
23/1/2024 1:00,32.5082969666
23/1/2024 2:00,32.5099411011
23/1/2024 3:00,32.5171661377
23/1/2024 4:00,32.5293693542
23/1/2024 5:00,32.5450706482
23/1/2024 6:00,32.5627136230
23/1/2024 7:00,32.5808601379
23/1/2024 8:00,32.5974197388
23/1/2024 9:00,32.6106758118
23/1/2024 10:00,32.6186981201
23/1/2024 11:00,32.6208648682
23/1/2024 12:00,32.6155967712
23/1/2024 13:00,32.6033630371
23/1/2024 14:00,32.5837287903
23/1/2024 15:00,32.5584945679
23/1/2024 16:00,32.5282402039
23/1/2024 17:00,32.4947052002
23/1/2024 18:00,32.4600486755
23/1/2024 19:00,32.4258918762
23/1/2024 20:00,32.3936004639
23/1/2024 21:00,32.3653526306
23/1/2024 22:00,32.3419952393
23/1/2024 23:00,32.3243675232
24/1/2024 0:00,32.5842933655
24/1/2024 1:00,32.5802574158
24/1/2024 2:00,32.5844459534
24/1/2024 3:00,32.5960960388
24/1/2024 4:00,32.6142158508
24/1/2024 5:00,32.6368217468
24/1/2024 6:00,32.6624412537
24/1/2024 7:00,32.6884384155
24/1/2024 8:00,32.7124443054
24/1/2024 9:00,32.7323760986
24/1/2024 10:00,32.7453651428
24/1/2024 11:00,32.7507514954
24/1/2024 12:00,32.7467041016
24/1/2024 13:00,32.7329711914
24/1/2024 14:00,32.7100524902
24/1/2024 15:00,32.6793289185
24/1/2024 16:00,32.6420669556
24/1/2024 17:00,32.6011276245
24/1/2024 18:00,32.5587272644
24/1/2024 19:00,32.5165443420
24/1/2024 20:00,32.4773674011
24/1/2024 21:00,32.4433288574
24/1/2024 22:00,32.4158859253
24/1/2024 23:00,32.3950843811
25/1/2024 0:00,32.7085113525
25/1/2024 1:00,32.7062950134
25/1/2024 2:00,32.7159996033
25/1/2024 3:00,32.7361488342
25/1/2024 4:00,32.7657051086
25/1/2024 5:00,32.8020439148
25/1/2024 6:00,32.8427581787
25/1/2024 7:00,32.8845825195
25/1/2024 8:00,32.9237136841
25/1/2024 9:00,32.9570503235
25/1/2024 10:00,32.9804306030
25/1/2024 11:00,32.9920425415
25/1/2024 12:00,32.9901466370
25/1/2024 13:00,32.9739875793
25/1/2024 14:00,32.9441146851
25/1/2024 15:00,32.9026489258
25/1/2024 16:00,32.8519897461
25/1/2024 17:00,32.7956542969
25/1/2024 18:00,32.7371864319
25/1/2024 19:00,32.6801071167
25/1/2024 20:00,32.6273078918
25/1/2024 21:00,32.5818328857
25/1/2024 22:00,32.5456924438
25/1/2024 23:00,32.5199508667
26/1/2024 0:00,32.8399620056
26/1/2024 1:00,32.8400650024
26/1/2024 2:00,32.8555755615
26/1/2024 3:00,32.8858070374
26/1/2024 4:00,32.9288177490
26/1/2024 5:00,32.9814910889
26/1/2024 6:00,33.0403137207
26/1/2024 7:00,33.1007614136
26/1/2024 8:00,33.1580047607
26/1/2024 9:00,33.2070922852
26/1/2024 10:00,33.2429924011
26/1/2024 11:00,33.2624969482
26/1/2024 12:00,33.2629852295
26/1/2024 13:00,33.2439498901
26/1/2024 14:00,33.2057952881
26/1/2024 15:00,33.1514549255
26/1/2024 16:00,33.0848808289
26/1/2024 17:00,33.0101470947
26/1/2024 18:00,32.9330139160
26/1/2024 19:00,32.8574714661
26/1/2024 20:00,32.7888679504
26/1/2024 21:00,32.7303657532
26/1/2024 22:00,32.6843681335
26/1/2024 23:00,32.6526832581
27/1/2024 0:00,32.8705635071
27/1/2024 1:00,32.8709602356
27/1/2024 2:00,32.8878631592
27/1/2024 3:00,32.9201431274
27/1/2024 4:00,32.9659538269
27/1/2024 5:00,33.0222663879
27/1/2024 6:00,33.0849304199
27/1/2024 7:00,33.1495666504
27/1/2024 8:00,33.2106895447
27/1/2024 9:00,33.2632484436
27/1/2024 10:00,33.3017959595
27/1/2024 11:00,33.3229217529
27/1/2024 12:00,33.3243331909
27/1/2024 13:00,33.3044319153
27/1/2024 14:00,33.2646827698
27/1/2024 15:00,33.2074851990
27/1/2024 16:00,33.1373252869
27/1/2024 17:00,33.0589179993
27/1/2024 18:00,32.9772949219
27/1/2024 19:00,32.8981704712
27/1/2024 20:00,32.8259735107
27/1/2024 21:00,32.7645454407
27/1/2024 22:00,32.7165107727
27/1/2024 23:00,32.6837654114
28/1/2024 0:00,32.8445396423
28/1/2024 1:00,32.8441009521
28/1/2024 2:00,32.8596687317
28/1/2024 3:00,32.8894691467
28/1/2024 4:00,32.9318542480
28/1/2024 5:00,32.9841270447
28/1/2024 6:00,33.0420379639
28/1/2024 7:00,33.1018142700
28/1/2024 8:00,33.1580848694
28/1/2024 9:00,33.2065238953
28/1/2024 10:00,33.2418022156
28/1/2024 11:00,33.2612037659
28/1/2024 12:00,33.2615127563
28/1/2024 13:00,33.2426681519
28/1/2024 14:00,33.2051353455
28/1/2024 15:00,33.1513175964
28/1/2024 16:00,33.0853233337
28/1/2024 17:00,33.0118026733
28/1/2024 18:00,32.9351577759
28/1/2024 19:00,32.8607788086
28/1/2024 20:00,32.7927932739
28/1/2024 21:00,32.7346229553
28/1/2024 22:00,32.6890830994
28/1/2024 23:00,32.6580505371
29/1/2024 0:00,33.0052032471
29/1/2024 1:00,33.0061607361
29/1/2024 2:00,33.0264244080
29/1/2024 3:00,33.0634574890
29/1/2024 4:00,33.1157646179
29/1/2024 5:00,33.1799964905
29/1/2024 6:00,33.2515182495
29/1/2024 7:00,33.3252601624
29/1/2024 8:00,33.3951377869
29/1/2024 9:00,33.4548606873
29/1/2024 10:00,33.4997825623
29/1/2024 11:00,33.5243873596
29/1/2024 12:00,33.5267601013
29/1/2024 13:00,33.5052795410
29/1/2024 14:00,33.4614486694
29/1/2024 15:00,33.3983497620
29/1/2024 16:00,33.3198051453
29/1/2024 17:00,33.2324218750
29/1/2024 18:00,33.1413841248
29/1/2024 19:00,33.0531425476
29/1/2024 20:00,32.9726676941
29/1/2024 21:00,32.9045715332
29/1/2024 22:00,32.8510322571
29/1/2024 23:00,32.8150062561
30/1/2024 0:00,33.1525573730
30/1/2024 1:00,33.1565628052
30/1/2024 2:00,33.1843833923
30/1/2024 3:00,33.2350196838
30/1/2024 4:00,33.3051490784
30/1/2024 5:00,33.3909225464
30/1/2024 6:00,33.4870529175
30/1/2024 7:00,33.5863380432
30/1/2024 8:00,33.6809234619
30/1/2024 9:00,33.7626876831
30/1/2024 10:00,33.8243713379
30/1/2024 11:00,33.8597717285
30/1/2024 12:00,33.8657455444
30/1/2024 13:00,33.8404312134
30/1/2024 14:00,33.7854156494
30/1/2024 15:00,33.7046928406
30/1/2024 16:00,33.6043510437
30/1/2024 17:00,33.4917640686
30/1/2024 18:00,33.3751640320
30/1/2024 19:00,33.2625770569
30/1/2024 20:00,33.1607246399
30/1/2024 21:00,33.0749511719
30/1/2024 22:00,33.0087738037
30/1/2024 23:00,32.9646148682
